Timestamp,Open,High,Low,Close,Volume
1546560000000,0.051366,0.051484,0.0489,0.049183,42978.88
1546646400000,0.049083,0.050533,0.047614,0.050533,49975.23
1546732800000,0.050445,0.056215,0.049856,0.055,122235.1
1546819200000,0.055003,0.0581,0.0543,0.056002,71114.21
1546905600000,0.056,0.061849,0.055752,0.060917,110619.9
1546992000000,0.060917,0.064086,0.0601,0.060895,139825.99
1547078400000,0.060976,0.063241,0.060229,0.062159,96144.63
1547164800000,0.062159,0.064,0.0604,0.062222,44876.16
1547251200000,0.062211,0.0623,0.060255,0.061423,27672.74
1547337600000,0.061412,0.06224,0.05891,0.061232,38883.46
1547424000000,0.061232,0.065329,0.06,0.061574,79761.05
1547510400000,0.061438,0.06286,0.059233,0.06224,37420.52
1547596800000,0.062258,0.063458,0.061,0.062081,49198.22
1547683200000,0.062204,0.063293,0.061601,0.062951,32092.84
1547769600000,0.063047,0.06336,0.061905,0.062934,29993.4
1547856000000,0.0629,0.066824,0.062451,0.064325,56970.32
1547942400000,0.064305,0.065634,0.062184,0.063353,56073.63
1548028800000,0.063546,0.064574,0.063157,0.064177,33217.11
1548115200000,0.064159,0.065471,0.063236,0.064548,35665.26
1548201600000,0.064502,0.06477,0.063542,0.064004,30542.53
1548288000000,0.064127,0.06574,0.06381,0.065668,35793.04
1548374400000,0.065739,0.065741,0.064207,0.06518,30385.9
1548460800000,0.065022,0.065306,0.06421,0.064422,20065.18
1548547200000,0.064421,0.066126,0.063621,0.0655,50878.2
1548633600000,0.0655,0.0669,0.064379,0.065584,49650.2
1548720000000,0.065685,0.0678,0.06505,0.066755,43923.58
1548806400000,0.066733,0.066909,0.064518,0.064999,34378.98
1548892800000,0.06518,0.06532,0.0635,0.06441,27393.51
1548979200000,0.0645,0.0655,0.064404,0.065342,15494.46
1549065600000,0.065342,0.067039,0.064391,0.065569,30983.74
1549152000000,0.065398,0.066122,0.064698,0.065396,17773.66
1549238400000,0.065396,0.066612,0.065,0.065574,19901.54
1549324800000,0.065574,0.066279,0.0645,0.065144,21084.94
1549411200000,0.065337,0.066695,0.065,0.065744,23621.86
1549497600000,0.065718,0.066388,0.064993,0.066198,18299.34
1549584000000,0.06635,0.066763,0.062579,0.063394,67419.78
1549670400000,0.063155,0.06474,0.063012,0.064262,17494.73
1549756800000,0.06416,0.068408,0.063166,0.063672,54772.87
1549843200000,0.063673,0.0687,0.063355,0.0673,49745.85
1549929600000,0.067261,0.069955,0.066084,0.066838,61070.07
1550016000000,0.067,0.06822,0.066649,0.067556,27604.1
1550102400000,0.067556,0.067556,0.063999,0.065425,41757.05
1550188800000,0.0655,0.068641,0.064492,0.066809,30309.86
1550275200000,0.06641,0.068,0.063716,0.06436,30408.92
1550361600000,0.06427,0.070199,0.061519,0.062686,113118.08
1550448000000,0.062543,0.06284,0.059499,0.060969,73927.51
